Transaction ID,Class of Business,Sub-Class of Business,Transaction Type,Amount,Currency,Customer Name,Date,Age,Income,Number of Claims,Account Balance,Default,customer_id,income_balance_ratio,Amount_converted,inactive_days
153,Aviation,Sub-Class H,Direct,4000.0,USD,Carla Jackson,2024-11-02,69,35154,8,-4060.677853884746,0,Carla Jackson153,-8.65717529558989,520000.0,-50
154,Fire Domestic,Sub-Class C,Outward Reinsurance,2206.4,KES,Cody Moreno,2024-05-04,36,44194,4,7306.410159473609,0,Cody Moreno154,6.048661248875735,2206.4,132
155,Aviation,Sub-Class C,Inward Reinsurance,-1500.0,USD,Marissa Ashley,2024-10-04,40,85020,3,17461.13835360457,0,Marissa Ashley155,4.869098353054914,-195000.0,-21
156,Engineering,Sub-Class H,Outward Reinsurance,3000.0,,Vicki Byrd,2023-02-18,44,66861,8,-238.7461098120284,0,Vicki Byrd156,-280.05063643818767,3000.0,573
157,Fire Domestic,Sub-Class H,Outward Reinsurance,5000.0,KES,Donald Taylor,2024-10-20,44,42448,8,19564.8118002647,0,Donald Taylor157,2.1696094209005223,5000.0,-37
158,Engineering,Sub-Class B,Direct,5000.0,KES,Ashley Jones,2023-11-12,56,116460,2,15192.26550032929,0,Ashley Jones158,7.665742808238558,5000.0,306
159,Aviation,Sub-Class H,Direct,5000.0,KES,Joseph Huber,2024-02-17,53,43528,4,12745.74480705162,0,Joseph Huber159,3.4151005420976266,5000.0,209
160,Miscellaneous,Sub-Class A,Direct,1700.0,KES,David Nixon,2024-03-09,29,49402,2,11928.99894805802,1,David Nixon160,4.141336604614454,1700.0,188
161,Fire Domestic,Sub-Class F,Inward Reinsurance,2418.348623853211,,Brandon Perez,2023-01-02,72,24352,9,9675.647048344064,0,Brandon Perez161,2.5168342621765762,2418.348623853211,620
162,Aviation,Sub-Class H,Direct,2258.695652173913,USD,Michele Hall,2023-05-25,44,20184,1,13016.7580812283,0,Michele Hall162,1.5506165109657917,293630.4347826087,477
163,Miscellaneous,Sub-Class C,Direct,-1500.0,,Samantha Huynh,2024-01-01,63,30384,0,5547.638905483012,0,Samantha Huynh163,5.476924601197449,-1500.0,256
164,Miscellaneous,Sub-Class H,Inward Reinsurance,-1500.0,USD,Tyler Morris,2024-02-24,51,34319,9,16132.20270050324,0,Tyler Morris164,2.1273598303429098,-195000.0,202
165,Engineering,Sub-Class A,Inward Reinsurance,2076.086956521739,,Carlos Case,2024-07-26,50,140497,1,12408.64890238202,0,Carlos Case165,11.322505867099647,2076.086956521739,49
166,Aviation,Sub-Class I,Direct,4000.0,KES,Bridget Cook,2024-07-14,45,40449,7,14281.32780948873,0,Bridget Cook166,2.832299667060725,4000.0,61
167,Miscellaneous,Sub-Class I,Direct,-1500.0,KES,Kurt Gonzales,2024-03-19,48,76333,7,14812.18555414949,0,Kurt Gonzales167,5.153392098751832,-1500.0,178
168,Fire Domestic,Sub-Class E,Direct,4000.0,,Matthew Hall,2024-03-09,49,61205,2,-2698.248857277436,1,Matthew Hall168,-22.683230212411374,4000.0,188
169,Fire Domestic,Sub-Class D,Direct,1500.0,,Gregory Burton,2024-10-04,67,146966,6,-3608.980682806552,0,Gregory Burton169,-40.722301646045594,1500.0,-21
170,Engineering,Sub-Class F,Outward Reinsurance,2200.0,USD,Daniel Savage,2024-07-08,37,30426,6,15024.6467121184,0,Daniel Savage170,2.025072574615639,286000.0,67
171,Miscellaneous,Sub-Class G,Outward Reinsurance,-1500.0,,Jaime Scott,2023-02-26,57,27504,1,1484.600525956155,1,Jaime Scott171,18.526195780704096,-1500.0,565
172,Aviation,Sub-Class E,Direct,2258.695652173913,,Tina Cervantes,2024-07-15,52,76578,8,9549.245187795357,0,Tina Cervantes172,8.019272570136994,2258.695652173913,60
173,Fire Domestic,Sub-Class I,Outward Reinsurance,2200.0,USD,Debra Webb,2023-06-27,48,78209,2,6092.771380474656,0,Debra Webb173,12.836358877773474,286000.0,444
174,Miscellaneous,Sub-Class C,Inward Reinsurance,2200.0,USD,Robert Pham,2023-10-20,48,136775,1,-4449.019908309144,0,Robert Pham174,-30.74272599782129,286000.0,329
175,Miscellaneous,Sub-Class G,Outward Reinsurance,2500.0,USD,Eric Johnson,2023-02-15,55,53368,2,-3992.968545843213,0,Eric Johnson175,-13.365494715844308,325000.0,576
176,Engineering,Sub-Class E,Outward Reinsurance,2150.675675675676,,Kimberly Walker,2023-06-19,39,126108,1,15678.13105696989,0,Kimberly Walker176,8.043560775309201,2150.675675675676,452
177,Fire Domestic,Sub-Class G,Direct,2231.060606060606,USD,Kimberly Rodriguez,2023-09-28,62,131553,7,10191.9390372181,0,Kimberly Rodriguez177,12.907553657807938,290037.8787878788,351
178,Fire Domestic,Sub-Class B,Outward Reinsurance,-1500.0,KES,Adam Garcia,2024-02-21,58,123841,4,8096.076968421123,0,Adam Garcia178,15.296420782935217,-1500.0,205
179,Aviation,Sub-Class D,Outward Reinsurance,3000.0,KES,Charles Orr,2023-05-19,26,72185,2,18608.80208679376,0,Charles Orr179,3.8790782804460067,3000.0,483
180,Fire Domestic,Sub-Class B,Outward Reinsurance,1500.0,KES,Wendy Combs,2023-09-04,69,117630,4,-672.124351778878,1,Wendy Combs180,-175.0122573132108,1500.0,375
181,Aviation,Sub-Class G,Outward Reinsurance,4000.0,,Edwin Hansen,2023-05-28,26,136744,7,1449.270991469964,0,Edwin Hansen181,94.35364455980972,4000.0,474
182,Fire Domestic,Sub-Class B,Inward Reinsurance,3000.0,KES,Gary Schwartz,2023-08-18,32,100221,6,13918.47695589068,1,Gary Schwartz182,7.200572326815093,3000.0,392
183,Engineering,Sub-Class A,Direct,1500.0,,Ethan Thompson,2024-09-28,30,145011,5,14380.88069894824,0,Ethan Thompson183,10.083596619406315,1500.0,-15
184,Fire Domestic,Sub-Class I,Direct,3000.0,,Anthony Adams,2024-12-04,39,28724,0,5122.429910979112,0,Anthony Adams184,5.607494977810177,3000.0,-82
185,Aviation,Sub-Class A,Inward Reinsurance,4000.0,KES,Mark Cannon,2024-01-09,33,25084,9,18774.460866094,0,Mark Cannon185,1.336070323345519,4000.0,248
186,Aviation,Sub-Class H,Outward Reinsurance,1700.0,USD,Corey Wood,2023-03-21,49,54810,0,18456.36444287926,0,Corey Wood186,2.9697072882165862,221000.0,542
187,Engineering,Sub-Class B,Inward Reinsurance,2076.086956521739,,Jonathan Stephenson,2024-08-28,19,142648,0,-4689.757123496011,0,Jonathan Stephenson187,-30.4169269844111,2076.086956521739,16
188,Fire Domestic,Sub-Class H,Outward Reinsurance,3000.0,KES,Gabriel Booth,2023-03-06,43,102277,9,-691.8024414818738,1,Gabriel Booth188,-147.84134005210765,3000.0,557
189,Fire Domestic,Sub-Class C,Inward Reinsurance,-1500.0,,Brittany Montgomery,2023-03-29,31,102297,7,15505.48604209678,0,Brittany Montgomery189,6.597471354478518,-1500.0,534
190,Engineering,Sub-Class F,Direct,5000.0,USD,Lisa Hamilton,2023-03-29,55,145099,7,3380.417120650207,0,Lisa Hamilton190,42.92340111331909,650000.0,534
191,Fire Domestic,Sub-Class C,Direct,-1500.0,USD,Caroline Lindsey,2024-12-13,51,98872,6,-2613.43303250429,0,Caroline Lindsey191,-37.83223016250664,-195000.0,-91
192,Fire Domestic,Sub-Class G,Direct,4000.0,KES,Chad Smith,2024-12-26,25,40872,5,14624.97936058959,0,Chad Smith192,2.794670610622475,4000.0,-104
193,Aviation,Sub-Class I,Outward Reinsurance,-1500.0,,Sarah Nguyen,2023-07-23,53,98950,3,6364.587639380235,1,Sarah Nguyen193,15.546961658247426,-1500.0,418
194,Fire Domestic,Sub-Class B,Outward Reinsurance,2200.0,,Mr. Samuel Kelly,2024-01-17,38,90333,0,7310.269667884297,0,Mr. Samuel Kelly194,12.35699968728291,2200.0,240
195,Fire Domestic,Sub-Class E,Inward Reinsurance,2418.348623853211,,Mr. Daryl Oliver,2024-08-23,73,88843,8,-340.7652795957183,0,Mr. Daryl Oliver195,-260.7161155191713,2418.348623853211,21
196,Engineering,Sub-Class F,Inward Reinsurance,2200.0,,David Thompson,2024-04-20,63,132025,0,11522.37634847319,0,David Thompson196,11.458139884269134,2200.0,146
197,Engineering,Sub-Class D,Direct,-1500.0,KES,Sara Sandoval,2024-07-26,60,118104,3,8781.032953065442,0,Sara Sandoval197,13.44989827862679,-1500.0,49
198,Miscellaneous,Sub-Class D,Outward Reinsurance,1500.0,USD,David Murphy,2024-08-28,73,22596,2,166.8234447268951,0,David Murphy198,135.44858779886528,195000.0,16
199,Aviation,Sub-Class D,Inward Reinsurance,2500.0,KES,Donna Thomas,2024-06-22,45,37167,6,3508.28771098017,0,Donna Thomas199,10.594057004981506,2500.0,83
200,Fire Domestic,Sub-Class B,Outward Reinsurance,1500.0,,Bryan Rush,2023-08-02,63,107844,4,9921.9821834043,0,Bryan Rush200,10.869199118335645,1500.0,408
201,Fire Domestic,Sub-Class D,Outward Reinsurance,2206.4,,Richard Parker,2023-03-15,61,137067,4,18121.80638583525,0,Richard Parker201,7.563649951979246,2206.4,548
202,Miscellaneous,Sub-Class A,Direct,2187.7862595419847,,Tyler Perez,2023-03-02,65,109751,3,18009.40875803729,0,Tyler Perez202,6.094092342205293,2187.7862595419847,561
203,Fire Domestic,Sub-Class F,Direct,2200.0,,Kristine Burke,2024-11-28,23,149817,0,2197.647609937075,0,Kristine Burke203,68.17153001353557,2200.0,-76
204,Aviation,Sub-Class A,Outward Reinsurance,2500.0,,Sophia Smith,2024-06-26,37,97331,4,13390.52444399712,0,Sophia Smith204,7.2686473488820535,2500.0,79
205,Miscellaneous,Sub-Class F,Outward Reinsurance,-1500.0,,Peter Lewis,2023-08-07,48,100520,3,14387.97701309524,0,Peter Lewis205,6.986388698599641,-1500.0,403
206,Aviation,Sub-Class A,Outward Reinsurance,4000.0,,Bridget Castillo,2023-01-12,50,78326,9,15220.57749956987,0,Bridget Castillo206,5.146059668380748,4000.0,610
207,Miscellaneous,Sub-Class F,Outward Reinsurance,1500.0,,Dana Collins,2024-02-19,61,97670,7,9269.057118787001,0,Dana Collins207,10.537209852988976,1500.0,207
208,Miscellaneous,Sub-Class H,Direct,1500.0,,Joy Black,2023-02-01,24,30782,1,-4737.300047510305,0,Joy Black208,-6.497794036959411,1500.0,590
209,Engineering,Sub-Class B,Inward Reinsurance,5000.0,,Henry Richardson,2023-06-09,25,62002,7,14041.90713615621,0,Henry Richardson209,4.415497083038839,5000.0,462
210,Aviation,Sub-Class B,Direct,2500.0,,Mary Johnson,2023-08-25,26,107187,0,-2335.063754266249,0,Mary Johnson210,-45.903243457128454,2500.0,385
211,Fire Domestic,Sub-Class D,Inward Reinsurance,4000.0,,Kenneth Richardson,2023-06-30,19,44022,3,-2078.215344489954,1,Kenneth Richardson211,-21.182597903878,4000.0,441
212,Fire Domestic,Sub-Class C,Outward Reinsurance,1500.0,KES,Grant Dickerson II,2024-07-11,34,104458,2,10140.62006615382,0,Grant Dickerson II212,10.300948001064327,1500.0,64
213,Aviation,Sub-Class D,Inward Reinsurance,4000.0,USD,Eric Underwood,2023-12-07,69,34618,4,19588.01302563254,1,Eric Underwood213,1.7673053389692706,520000.0,281
214,Fire Domestic,Sub-Class G,Direct,-1500.0,USD,Jessica Larson,2024-04-02,62,37245,4,1063.486831644996,0,Jessica Larson214,35.02159019909031,-195000.0,164
215,Fire Domestic,Sub-Class A,Direct,4000.0,KES,Lisa Weber,2023-03-21,54,103796,4,11145.27200128019,0,Lisa Weber215,9.313007344107671,4000.0,542
216,Aviation,Sub-Class F,Outward Reinsurance,1500.0,USD,Jennifer Foley,2024-10-08,59,30027,3,2591.341143440025,0,Jennifer Foley216,11.587436133607222,195000.0,-25
217,Miscellaneous,Sub-Class C,Direct,2200.0,KES,Jennifer Gonzalez,2024-04-17,61,33986,7,17468.15284026324,0,Jennifer Gonzalez217,1.9455978151086433,2200.0,149
218,Aviation,Sub-Class G,Outward Reinsurance,2500.0,USD,Christopher Meza,2024-11-01,34,130704,2,9837.9223028466,0,Christopher Meza218,13.285732086152056,325000.0,-49
219,Miscellaneous,Sub-Class B,Direct,2187.7862595419847,USD,John Lewis,2024-12-15,70,23526,3,186.933191411772,0,John Lewis219,125.85244932868817,284412.213740458,-93
220,Fire Domestic,Sub-Class B,Direct,3000.0,KES,Jon Prince,2023-04-22,55,111797,0,1553.276261135708,1,Jon Prince220,71.97496208321465,3000.0,510
221,Fire Domestic,Sub-Class D,Outward Reinsurance,1700.0,KES,Sarah Clark,2023-10-19,52,64361,6,5812.018260453024,0,Sarah Clark221,11.073778008912056,1700.0,330
222,Fire Domestic,Sub-Class A,Inward Reinsurance,1700.0,,Mary Williams,2024-09-22,64,87158,0,-1948.910949254682,0,Mary Williams222,-44.72138659456537,1700.0,-9
223,Engineering,Sub-Class C,Direct,3000.0,KES,Dawn Foster,2024-01-18,56,58286,1,-3031.665793412959,0,Dawn Foster223,-19.225733960069313,3000.0,239
224,Miscellaneous,Sub-Class I,Inward Reinsurance,4000.0,KES,Randy Stein,2023-01-17,47,49533,6,12001.5348936989,0,Randy Stein224,4.127222096067566,4000.0,605
225,Engineering,Sub-Class G,Direct,2500.0,,Mark Gilbert,2024-05-07,23,120961,0,5179.126552228006,0,Mark Gilbert225,23.35548258575837,2500.0,129
226,Engineering,Sub-Class G,Direct,4000.0,KES,James Perkins,2023-11-27,21,38316,2,13155.64479675693,0,James Perkins226,2.9125140266363445,4000.0,291
227,Aviation,Sub-Class D,Direct,2258.695652173913,KES,Jeffrey Johnson,2024-04-30,68,28699,5,-2248.544989059463,0,Jeffrey Johnson227,-12.763364815753325,2258.695652173913,136
228,Engineering,Sub-Class B,Direct,2500.0,,Anthony Reid,2024-02-10,54,99491,5,10246.63869752739,0,Anthony Reid228,9.709623120019652,2500.0,216
229,Aviation,Sub-Class D,Inward Reinsurance,3000.0,KES,Mary Calderon,2023-04-27,52,147441,5,6082.66983424351,0,Mary Calderon229,24.23952047667518,3000.0,505
230,Aviation,Sub-Class F,Inward Reinsurance,4000.0,KES,Cathy Davis,2024-07-08,74,117079,1,-3550.033638574286,0,Cathy Davis230,-32.979687495868234,4000.0,67
231,Engineering,Sub-Class C,Direct,5000.0,,Jason Tran,2023-04-25,26,138166,1,8620.049456899422,0,Jason Tran231,16.028446320503765,5000.0,507
232,Miscellaneous,Sub-Class A,Direct,1500.0,,Shelly King,2024-07-02,23,120960,5,-2929.893132136356,1,Shelly King232,-41.28478225818462,1500.0,73
233,Miscellaneous,Sub-Class H,Inward Reinsurance,2200.0,USD,Karen Wilson,2024-09-16,30,78465,9,15692.9936947752,0,Karen Wilson233,5.000002008929884,286000.0,-3
234,Miscellaneous,Sub-Class E,Outward Reinsurance,2200.0,KES,Nicholas Carter,2024-06-30,39,36673,4,10798.93663475072,0,Nicholas Carter234,3.395982515721702,2200.0,75
235,Miscellaneous,Sub-Class E,Outward Reinsurance,2424.626865671642,USD,Bradley Flores,2024-10-05,45,43395,6,8924.188344011209,0,Bradley Flores235,4.86262709024079,315201.4925373135,-22
236,Miscellaneous,Sub-Class D,Inward Reinsurance,4000.0,USD,Robert Estrada,2023-12-02,47,124162,6,-1663.274888258524,1,Robert Estrada236,-74.64911595581151,520000.0,286
237,Engineering,Sub-Class F,Direct,-1500.0,,Tammy Townsend,2023-12-02,69,43707,4,2186.427837602075,0,Tammy Townsend237,19.990140652405366,-1500.0,286
238,Engineering,Sub-Class C,Direct,2500.0,KES,Bruce Charles,2023-05-27,53,104749,7,7321.897428382483,0,Bruce Charles238,14.306264328963787,2500.0,475
239,Fire Domestic,Sub-Class I,Outward Reinsurance,4000.0,KES,Hector Harris,2023-05-02,19,95937,9,10832.0878409922,0,Hector Harris239,8.856741323398678,4000.0,500
240,Miscellaneous,Sub-Class E,Outward Reinsurance,2500.0,,Erika Smith,2023-03-22,53,149647,5,-419.2320314461103,1,Erika Smith240,-356.9550720726267,2500.0,541
241,Engineering,Sub-Class C,Inward Reinsurance,5000.0,USD,Jacqueline Shah,2024-11-15,25,140650,4,-4778.343046659415,0,Jacqueline Shah241,-29.434889589672668,650000.0,-63
242,Fire Domestic,Sub-Class A,Outward Reinsurance,2200.0,,John Phelps,2024-10-27,62,106732,3,3619.004681732389,0,John Phelps242,29.49208674383594,2200.0,-44
243,Miscellaneous,Sub-Class F,Inward Reinsurance,1500.0,KES,Joseph Atkins,2024-10-23,59,76416,6,7071.786363906089,0,Joseph Atkins243,10.805756292359453,1500.0,-40
244,Aviation,Sub-Class B,Outward Reinsurance,2200.0,,Ryan Daugherty,2024-01-10,67,111512,3,-389.1623600799239,0,Ryan Daugherty244,-286.5436420343898,2200.0,247
245,Fire Domestic,Sub-Class C,Outward Reinsurance,-1500.0,KES,Rachael Thompson,2024-07-23,26,28758,4,7304.137646380144,0,Rachael Thompson245,3.937220434810969,-1500.0,52
246,Engineering,Sub-Class A,Outward Reinsurance,-1500.0,USD,Brandon Chavez,2023-03-04,18,87009,4,3462.146464231719,0,Brandon Chavez246,25.13151910206897,-195000.0,559
247,Aviation,Sub-Class I,Direct,1700.0,KES,Thomas Robinson,2024-05-18,30,33281,0,6377.241652660194,0,Thomas Robinson247,5.2187139538796075,1700.0,118
248,Aviation,Sub-Class H,Direct,1700.0,USD,Gary Ramos,2024-10-29,67,148116,0,3686.44376446485,0,Gary Ramos248,40.17855946366282,221000.0,-46
249,Aviation,Sub-Class B,Direct,-1500.0,USD,Jimmy Ward,2024-03-24,32,134268,2,10711.69624467,0,Jimmy Ward249,12.534709436594602,-195000.0,173
250,Fire Domestic,Sub-Class H,Outward Reinsurance,3000.0,KES,Jennifer Tran,2024-03-03,49,52548,2,-3927.574725160708,0,Jennifer Tran250,-13.379248945505383,3000.0,194
251,Engineering,Sub-Class I,Inward Reinsurance,5000.0,KES,Dr. Kristin Garrett,2024-03-02,51,38371,1,-727.3677513931607,1,Dr. Kristin Garrett251,-52.75323235943066,5000.0,195
252,Aviation,Sub-Class A,Inward Reinsurance,2500.0,USD,Jennifer Evans,2024-02-25,60,113899,1,5818.771727774989,0,Jennifer Evans252,19.574405962055717,325000.0,201
253,Miscellaneous,Sub-Class E,Inward Reinsurance,5000.0,,Caitlyn Wright,2023-11-18,48,97593,5,3907.417888796417,1,Caitlyn Wright253,24.976340585383635,5000.0,300
254,Aviation,Sub-Class H,Inward Reinsurance,2291.8367346938776,KES,Andrea Stevens,2024-11-10,31,125977,0,4790.798898845427,0,Andrea Stevens254,26.29561429313182,2291.8367346938776,-58
255,Aviation,Sub-Class B,Direct,1500.0,USD,Stacey Wallace,2023-06-15,71,39644,5,15094.01737201199,0,Stacey Wallace255,2.6264710728046268,195000.0,456
256,Fire Domestic,Sub-Class D,Direct,5000.0,USD,Gregory Walker,2024-08-19,64,113659,4,17158.29145618414,0,Gregory Walker256,6.624144384669219,650000.0,25
257,Fire Domestic,Sub-Class G,Outward Reinsurance,-1500.0,,Megan Gonzalez,2024-10-10,31,43874,5,1216.719587439251,0,Megan Gonzalez257,36.059253465573526,-1500.0,-27
258,Engineering,Sub-Class C,Outward Reinsurance,2200.0,KES,Angela Hernandez,2024-04-05,65,108659,4,15909.77650715764,1,Angela Hernandez258,6.829699961600055,2200.0,161
259,Miscellaneous,Sub-Class E,Inward Reinsurance,2650.769230769231,USD,Emma Smith,2024-04-03,72,34281,6,6469.746632258946,0,Emma Smith259,5.298661902627029,344600.0,163
260,Fire Domestic,Sub-Class H,Direct,-1500.0,,Samantha Jones,2023-07-08,46,88787,0,1845.515482155521,0,Samantha Jones260,48.10959369265153,-1500.0,433
261,Aviation,Sub-Class C,Inward Reinsurance,5000.0,USD,Austin Robinson,2024-04-08,64,42289,2,19636.40177511696,0,Austin Robinson261,2.15360229864456,650000.0,158
262,Engineering,Sub-Class D,Outward Reinsurance,2200.0,KES,Kayla Robbins,2024-01-14,36,139988,5,15620.04478585418,0,Kayla Robbins262,8.962074175790834,2200.0,243
263,Aviation,Sub-Class I,Outward Reinsurance,1500.0,,Bobby Aguilar,2023-01-02,44,25054,0,19856.3329771634,0,Bobby Aguilar263,1.2617636916551707,1500.0,620
264,Aviation,Sub-Class G,Inward Reinsurance,5000.0,USD,Kelly Bryant,2024-09-09,26,120020,6,-795.2303892936343,0,Kelly Bryant264,-150.92481577144972,650000.0,4
265,Fire Domestic,Sub-Class A,Outward Reinsurance,2500.0,,Denise Potter,2023-12-30,54,127508,3,-1403.933151303534,0,Denise Potter265,-90.82198812786096,2500.0,258
266,Engineering,Sub-Class D,Inward Reinsurance,4000.0,KES,Matthew Riggs PhD,2023-03-13,54,132410,2,7584.448823605982,0,Matthew Riggs PhD266,17.45809129700824,4000.0,550
267,Miscellaneous,Sub-Class D,Direct,2200.0,,Mackenzie Thompson,2024-03-02,60,86846,9,10966.09400086385,0,Mackenzie Thompson267,7.919501692504071,2200.0,195
268,Miscellaneous,Sub-Class I,Inward Reinsurance,5000.0,KES,Mary Costa,2024-09-29,45,114682,8,-723.4976866662091,0,Mary Costa268,-158.51052755737334,5000.0,-16
269,Fire Domestic,Sub-Class F,Direct,-1500.0,USD,April Price,2023-06-19,69,69769,0,16510.76670221356,0,April Price269,4.225666878973357,-195000.0,452
270,Fire Domestic,Sub-Class I,Direct,2500.0,KES,George Cook,2023-07-24,74,49312,7,8300.336966584084,0,George Cook270,5.940963625756731,2500.0,417
271,Engineering,Sub-Class F,Outward Reinsurance,3000.0,USD,Elizabeth West,2023-12-03,41,116517,0,5273.545830516186,1,Elizabeth West271,22.09462167290866,390000.0,285
272,Miscellaneous,Sub-Class F,Outward Reinsurance,2200.0,USD,John Williams,2024-04-16,45,134186,4,10051.34182317613,0,John Williams272,13.350058366396148,286000.0,150
273,Miscellaneous,Sub-Class E,Outward Reinsurance,2500.0,KES,Mrs. Susan Bonilla,2023-07-14,53,24257,9,10873.84282430723,0,Mrs. Susan Bonilla273,2.2307661046724214,2500.0,427
274,Miscellaneous,Sub-Class E,Inward Reinsurance,-1500.0,USD,Adam Taylor,2024-10-31,69,35846,7,-3930.417975405147,0,Adam Taylor274,-9.120149618770506,-195000.0,-48
275,Aviation,Sub-Class B,Inward Reinsurance,5000.0,,Brandi Castillo,2024-10-14,35,42483,5,19997.31666762623,0,Brandi Castillo275,2.1244350282643656,5000.0,-31
276,Miscellaneous,Sub-Class H,Outward Reinsurance,1500.0,USD,Sabrina Richards,2023-10-02,42,46558,6,4097.989420111888,0,Sabrina Richards276,11.36118111274402,195000.0,347
277,Aviation,Sub-Class H,Inward Reinsurance,4000.0,KES,Joshua Gomez,2023-01-07,52,63188,7,-3461.433827252595,0,Joshua Gomez277,-18.254862913312863,4000.0,615
278,Engineering,Sub-Class A,Outward Reinsurance,2500.0,,Jason Mann,2024-07-19,21,33012,5,16308.07936938788,0,Jason Mann278,2.024272708775705,2500.0,56
279,Aviation,Sub-Class H,Inward Reinsurance,4000.0,,Debra Sanchez,2024-09-07,31,53236,5,19825.46698030781,0,Debra Sanchez279,2.6852330920062624,4000.0,6
280,Engineering,Sub-Class E,Direct,1500.0,USD,Karen Lyons,2024-07-26,56,124209,5,15408.96273040225,1,Karen Lyons280,8.060828114986137,195000.0,49
281,Miscellaneous,Sub-Class B,Direct,2500.0,USD,Shawn Woods,2024-08-21,43,65076,4,16297.06224649614,1,Shawn Woods281,3.9931123177731807,325000.0,23
